0,4905,49,19
0.10000000000000001,4905,48.902097732974539,19.097902267025454
0.20000000000000001,4905,48.804390931163496,19.195609068836497
0.30000000000000004,4905,48.706879557221818,19.293120442778175
0.40000000000000002,4905,48.60956287055388,19.390437129446116
0.5,4905,48.512440582990919,19.487559417009074
0.60000000000000009,4905,48.415513237852359,19.584486762147634
0.70000000000000007,4905,48.318778076831656,19.681221923168341
0.80000000000000004,4905,48.222236721621442,19.777763278378554
0.90000000000000002,4905,48.125888698776031,19.874111301223966
1,4905,48.02973340953119,19.970266590468803
1.1000000000000001,4905,47.933770402199229,20.066229597800763
1.2000000000000002,4905,47.837999230345829,20.162000769654163
1.3,4905,47.742419447536683,20.257580552463306
1.4000000000000001,4905,47.647030607337477,20.352969392662516
1.5,4905,47.551832263313898,20.448167736686099
1.6000000000000001,4905,47.456823969031625,20.543176030968372
1.7000000000000002,4905,47.362005279436993,20.637994720562997
1.8,4905,47.267375935413376,20.732624064586616
1.9000000000000001,4905,47.172935669629169,20.827064330370828
2,4905,47.078684103185303,20.92131589681469
2.1000000000000001,4905,46.984620857182712,21.015379142817277
2.2000000000000002,4905,46.890745552722336,21.109254447277657
2.3000000000000003,4905,46.797057810905102,21.202942189094887
2.4000000000000004,4905,46.703557252831949,21.296442747168044
2.5,4905,46.610243499603804,21.389756500396189
2.6000000000000001,4905,46.51711617461342,21.482883825386576
2.7000000000000002,4905,46.424174922501443,21.57582507749855
2.8000000000000003,4905,46.331419375702012,21.668580624297981
2.9000000000000004,4905,46.238849161782717,21.761150838217276
3,4905,46.146463908311141,21.853536091688852
3.1000000000000001,4905,46.054263242854866,21.945736757145127
3.2000000000000002,4905,45.962246792981482,22.037753207018511
3.3000000000000003,4905,45.870414186258571,22.129585813741418
3.4000000000000004,4905,45.778765050253725,22.221234949746268
3.5,4905,45.687299145486747,22.312700854513249
3.6000000000000001,4905,45.59601581986837,22.403984180131623
3.7000000000000002,4905,45.504914904560259,22.495085095439737
3.8000000000000003,4905,45.413996028750333,22.586003971249664
3.9000000000000004,4905,45.323258822363442,22.676741177636551
4,4905,45.232702916061385,22.767297083938612
4.1000000000000005,4905,45.142327941242876,22.857672058757124
4.2000000000000002,4905,45.052133530043569,22.947866469956431
4.2999999999999998,4905,44.962119315336061,23.037880684663939
